msr_id,msr_section,msr_table,msr_name,msr_data_url,msr_population_or_survey,msr_survey size,msr_min_geo_resolution,src_org,src_name,src_url,src_year_first_published,src_year_last_published,src_discontinuity,src_pub_frequency,src_pub_lag_months,src_data_provider,src_statistic_class,src_methodology_url,src_quality_url,msr_strength
308,Care,Table 5.1,"Percentage of people providing informal care by gender, 2007/08 to 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789338/frs-carers-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
309,Care,Table 5.2,"Percentage of people providing informal care by age and gender, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789338/frs-carers-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
310,Care,Table 5.3,"Adult informal carers by gender, age and number of hours per week providing care, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789338/frs-carers-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
311,Care,Table 5.4,"Adult informal carers by employment status and gender, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789338/frs-carers-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
312,Care,Table 5.5,"Adult informal carers by main source of total weekly household income, hours caring and gender, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789338/frs-carers-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
313,Care,Table 5.6,"Adult informal carers by gender, age and net weekly income, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789338/frs-carers-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
314,Care,Table 5.7,"Who informal carers care for by gender, 2017/18, United Kingdom ",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789338/frs-carers-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
315,Care,Table 5.8,"Percentage of people receiving care by age and gender, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789338/frs-carers-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
316,Care,Table 5.9,"People receiving care at least once a week by age and frequency of care, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789338/frs-carers-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
317,Care,Table 5.10,"People receiving care by main source of total weekly household income and gender, 2017/18, United Kingdom ",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789338/frs-carers-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
396,Income and State Support,Table 2.1,"Sources of total gross household income, 2007/08 to 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
397,Income and State Support,Table 2.2,"Sources of total gross household income by region/country, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",Region,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.62
398,Income and State Support,Table 2.3,"Sources of total gross household income by ethnic group of head, average of 2015/16, 2016/17 and 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
399,Income and State Support,Table 2.4,"Sources of total gross household income by age of head, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
400,Income and State Support,Table 2.5,"Households by composition and total gross weekly household income, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
401,Income and State Support,Table 2.6,"Households by region/country and total gross weekly household income, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",Region,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.62
402,Income and State Support,Table 2.7,"Households by ethnic group of head and total gross weekly household income, average of 2015/16, 2016/17 and 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
403,Income and State Support,Table 2.8,"Benefit units by state support receipt and region/country, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",Region,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.62
404,Income and State Support,Table 2.9,"Benefit units by state support receipt and benefit unit type, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
405,Income and State Support,Table 2.10,"Benefit units by state support receipt and ethnic group of head, average of 2015/16, 2016/17 and 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
406,Income and State Support,Table 2.11,"Benefit units by state support receipt and age of head, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
407,Income and State Support,Table 2.12,"Benefit units by state support receipt and tenure, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
408,Income and State Support,Table 2.13,"Benefit units by state support receipt and economic status, 2017/18, United Kingdom",https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789333/frs-income-and-state-support-data-tables-2017-18.xlsx,Survey,"37,885 in Great Britain",UK,DWP,Family Resources Survey,https://www.gov.uk/government/collections/family-resources-survey--2,1994,2019,0,Annual,TBD,DWP,National,https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/789455/family-resources-survey-2017-18-background-note-methodology.pdf,TBD,0.55
